review_id,label,user,ip,star,text
REVIEW9162,+,USER8542,IP48,4,好吃，合算。。。。。。。。。。。。。。。。。。。。。 。   。
REVIEW9163,-,USER8543,IP5240,3,单位周年庆包场吃饭，一直对宁波的海鲜念念不忘，不过上海的毕竟不能和宁波当地的比。这里的扇贝又大有肥，豆豉还是比蒜味的好吃。石斑鱼也不错，其他菜都普通，居然每什么印象
REVIEW9164,-,USER8544,IP5241,5,新开的店，全场7折酒水除外。味道么还可以东西蛮新鲜的，服务还不错上菜也蛮快，老公说牛肉石锅饭好吃，我觉得精品五花肉好吃，如果不打折真心有点小贵的。
REVIEW9165,-,USER8545,IP5242,4,汤包真的好好吃哦 一点也不油腻 砂锅馄饨味道很一般。。 其他的东西口感还可以 喜欢粉丝汤
REVIEW9166,-,USER8546,IP5243,4,"我们很喜欢的餐厅~ 选择性很多,价格也还好,分量也不小~~ 我喜欢牛肉火锅的肉和料，但不喜欢汤，太甜了！ 每次全家去都点套餐，花样还挺多的。"
REVIEW9167,+,USER8547,IP5244,5,凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！凡在本店消费满十元，送抵用券两元！
REVIEW9168,-,USER8548,IP5245,3,这家吃过2次了~这次老公阿姨生日全家去那吃的饭....味道还不错..~~13个人位子很宽敞~菜还看起来都不错~很干净的感觉..!上菜速度很很快~价格很公道 家人聚会很不错的选择哦~
REVIEW9169,-,USER8549,IP5246,4,在上海六七年了，没吃到过比他家还正宗酸辣粉了，虽然现在住远了，但偶尔也会去吃吃。
REVIEW9170,-,USER8550,IP5247,3,这家店开的还算是靠近门口吧，去的时候几乎没有人，位子有一排，靠着墙壁的~靠着墙的位置是类似沙发的，另一边的位子比较小。芋贵人的装修还是浅绿色为主的~看着挺清雅的  点了一个仙草还有一杯酸梅汁 仙草味道还行，有芋丸啦~珍珠啦~仙草啦~还有冰~~一小杯炼乳~~味道混合起来的话还是挺不错的~ 下面就要重点说说酸梅汤了~ 褐色透明的，有一点沉淀~ 味道不像以前在其他地方喝的~有点点甜~但是不酸~~ 男人喝了一口说是话梅水的味道~ 就是把话梅泡在水里的那种~ 我再喝了一口感觉还算挺像的~~ 就一个服务人员~可能因为人少吧
REVIEW9171,+,USER8551,IP5248,5,环境非常好，很幽静，很适合自习，很多很好看的明信片现在都在做活动免费帮寄。饮料和点心都很棒，值得一试。还有小猫偶尔跑来跑去的。
REVIEW9172,-,USER8552,IP5249,3,下了高铁，正好是晚饭的点儿，看到有康师傅私房牛肉面馆，就进来解决晚饭了。以前在淮海路那边吃过，感觉还不错，不过这里显然不行...菜单上的内容比其他分店少不说，做得也不咋的，感觉味道打了折扣，价钱倒是没打折...叫人大失所望啊。环境倒是挺干净敞亮的，服务也挺好，就是食物质量对不起这家店啊...以后应该不会再去了
REVIEW9173,-,USER8553,IP1769,4,朋友请客去吃丰收日，由于是晚上所以人还蛮多的，有点吵闹，葱油膏蟹味道不错，海瓜子也不错可惜分量少了点
REVIEW9174,-,USER8554,IP5250,3,在火车站总是非常多的人，它家的牛肉面还是不错就是量不是很多，汤汁比较浓厚，并且沙拉还是蛮新鲜。
REVIEW9175,-,USER8555,IP839,4,我爱黑芝麻味道的布丁 ，，黑芝麻味道很浓郁，很好吃，每次来必点的，真心喜欢。还有值得一提的是有个叫江想想的服务员态度不错。
REVIEW9176,-,USER8556,IP5251,3,趁着有优惠的时候我就是会来这里吃吃，说真的，有的时候是会便宜不少的，这样子的话这家也是算不上是很贵的，还有就是这里的各种大餐都是比较好吃的，正宗先不说了，因为我也是不知道什么是正宗的，也就是在这里吃吃就是差不多了，所以的话对这家我只是看看自己是不是觉得好吃就够了，事实上这家确实是比较好吃，很能吸引大家。
REVIEW9177,-,USER8557,IP5252,4,感觉还蛮不催哦的，装修的倒是蛮有特色的，雀巢鸭宝做的蛮好的，这里所有的菜都是以鸭子为主的，烤鸭的鸭批很脆，值得推荐
REVIEW9178,-,USER8558,IP5253,1,松江在线团购价格打了4.5折，428元，8-10人的套餐。结果到了店了，一看菜量，简直少的可怜。想加菜时，一看服务的餐单，这个价格的套餐，店里只是6-8人的套餐。太坑人了，简直打虚假广告。难怪不够吃了。不会再关顾了。
REVIEW9179,-,USER8559,IP2783,3,开得离大学城算近的火锅店了，装修得比别的一些火锅店看上去明朗现代一点。但是口味呢我觉得一般性和别的火锅店没什么大区别，点了点丸子，虾滑什么的，最好吃的还是肥羊肉，感觉很嫩很鲜美，别座吃了骨头锅，感觉很不错，下次有机会再去试试看吧
REVIEW9180,-,USER8560,IP5254,3,味道是正宗农家乐，价格有点小贵 还好吧 以后还会考虑来的 茄子饼没那么好吃
REVIEW9181,-,USER8561,IP5255,5,新店人比较少，坐的榻榻米，食材还是很新鲜的！鹅肝的确可以媲美五星法式餐厅了，奶油蒜蓉焗扇贝也极美味的！可尔必思超好喝！总的来说性价比真的不错！
REVIEW9182,-,USER8562,IP220,4,晚上和家里人一起去吃的，人不多，还蛮安静，点了很多他们的特价菜，感觉一般，一个葱烤鲫鱼真心难吃，建议不要点，其他还好
REVIEW9183,-,USER8563,IP2396,5,康师傅私房牛肉面，面条很有劲道，服务员顾存芳服务也不错，她推荐的招牌面金牌私房红烧牛肉面很好吃！很喜欢，下次再来
REVIEW9184,+,USER8564,IP3080,5,"VQ鲜榨果汁吧上海直营店经常去的,休息的时候经常和老公去,这里的环境还是很不错的,它家也是VQ的加盟分店,环境 卫生 管理都给人一种很有档次很舒服的感觉,这里可以说是我们小两口忙碌一周后小息的一个小港湾了,"
REVIEW9185,-,USER8565,IP5256,4,这里给我最好的印象就是这的服务员服务态度很好，很有喜感，不像一般服务员硬邦邦的。 菜式也有自己的创新点，别的饭店，吃来吃去就是那几道，这里不会而且这的菜量也足。 再加上这的山药汁非常好喝。不知道是啥做的，我好喜欢吃这的椒盐龙头烤哦。。特别好吃，别的都还凑合吧！
REVIEW9186,+,USER8566,IP5257,5,听说西柚汁能减肥哈，不知道是不是真的，口味很纯很正，喝到最后会有果肉。 里面水果还蛮货真价实啊，健身之后美美的喝上一杯很不错~
REVIEW9187,+,USER872,IP5258,5,平价小菜馆，品种繁多，小海鲜类也不少，什么还瓜子啊，蛤蜊，蛏子，小八爪鱼。。。也是各式炒菜，海派的，川菜的，中西贯通的很。价格适中，人均50能吃的很好了，人多的时服务员有点紧张。
REVIEW9188,-,USER8567,IP5259,5,味道很好、很独特、环境也很好、店内很干净、价钱也不贵、绝对是吃小龙虾的首选
REVIEW9189,+,USER8568,IP659,5,很好很好很好很好很好很好很好很好很好很好很好很好很好很好很好
REVIEW9190,-,USER8569,IP4401,4,每次点评都拖拖拉拉，汗一个，不过这次真是都是昨晚刚吃过就上来点评的，哈哈  昨晚在火车站接人，9点半，饿的受不鸟了就跑去他家吃牛肉面了。 点单的时候暗想真贵啊，一个套餐34元，包括一份牛肉面、一份小番茄、一杯可乐。 但当我把牛肉面里的牛肉放进嘴巴里的时候，真心觉得很值，好久好久没吃过炖的这么入味，这么棉烂的牛肉啦，值了值了，不愧是私房牛肉面。
REVIEW9191,-,USER8570,IP5260,5,食物很好而且选择也多时不时推出新菜服务态度很不错关键是那里的环境超赞去了一次还想去
REVIEW9192,-,USER8571,IP3671,5,虽然只有四个包房用餐，但是地方很雅，各有各的特色，包房用餐还很私密，对比过新华路上其他的地方，这里肯定是以后的首选之地。
REVIEW9193,+,USER8572,IP938,5,绝对是平安人的福音！超喜欢吃米粉，这家是我在这附近吃到的所有米粉店最好吃的一家。味道很棒，最主要是干净，吃的放心。而且还比很多店价格便宜。可以说是各方面性价比超高的~夏天到了，没啥胃口，都是点他家的米粉吃~还有外送，速度也很快。据说炒饭也不错，准备下次试试~
REVIEW9194,+,USER8573,IP113,5,老婆喜欢吃烤鸭，好吧就去鸭王，人不多啊，我们随便做了一个位置，一翻菜单好多菜，不知吃什么好了。就随便点了几个，烤鸭和水晶虾仁是肯定要点的，这是特色菜，服务也很好，总的来说还是不错的。。。。。
REVIEW9195,-,USER8574,IP5261,4,到了吃蟹的时候了，现在到处都是大闸蟹的广告，就顺便到这里来试试了，还是不错的，大概是我不知道喜欢才蟹、虾吧，我也吃不出什么好坏，就是这里打蟹没有在老家那里买的大。
REVIEW9196,+,USER2026,IP468,5,开了蛮长时间的车过来的，不虚此行啊，饭店不大，但蛮干净的，饭店的菜都是崇明的本地特色，做的很好吃的。特地点了个农家土鸡煲，这汤真的鲜啊，老板说这是散养的桔园鸡，所以煲出来的汤味道就是不一样，这土家煲还不是天天有的，限量供应，我们算运气好了，哈哈！ 饭店的崇明红烧羊肉烧出了特色，香，正中的崇明羊。 今天点了好多菜，都是饭店的特色菜，每道菜我们都吃的精光！ 他们家的鲈鱼，豆腐衣包子，白斩鸡，都特别好吃，茄子饼，赞一个，我儿子特别喜欢！
REVIEW9197,-,USER8575,IP5262,4,宝宝出生后。要准备喜蛋了。在网上浏览，最终确定定的是诞生礼的手工西点。 盒子都超级漂亮的。送人很体面的。 选择的是4快抹茶口味饼干和2快咖啡味道的饼干。 饼干说是手工的，但是觉得干呼呼的，还没我做的好吃呢。
REVIEW9198,+,USER8576,IP371,5,陶瓷代表中国文化，现在也是很少见了，听说这里人气好，所以带着孩子来这里玩陶，起初我的孩子对陶没有感情，但是在指导老师帮忙下，他开心玩了，也认真了，这让我觉得很高兴。手陶不但可以提高艺术修养还可以开发大脑。
REVIEW9199,-,USER8577,IP5263,5,真的非常棒，吃过他们家8款蛋糕了！最喜欢极地牛乳，淡奶朱古力也很不错！赞！！！
REVIEW9200,-,USER8578,IP1020,4,地方很好找 点了一碗金牌麻辣牛肉面 面很筋道 汤底也鲜美 牛肉有很多块 店员挺热情的 上菜的速度也非常快    张梦婷服务很好还给我推荐杯子了
REVIEW9201,-,USER8579,IP187,5,今天同学生日，所以想找家环境好点的咖啡馆给同学过生日，所以来到花神！去店里发现蛋糕很诱人，就不准备特地去买生日蛋糕了，来了几块，味道真的很好，每人一小块也很划算，又点了几杯咖啡，店长人也很客气：祝贺我同学身日快乐呢！希望生意越来越好！加油哦！
REVIEW9202,-,USER8580,IP5264,5, 味道也很好，所以很值得。 环境嘛，还好啦，饭点去肯定没位置。 价格不高，还是不错的，以后聚餐一定会来这的。。。 服务员每次都笑脸相迎，也有一种很亲切的感觉
REVIEW9203,-,USER8581,IP2540,3,朋友介绍的做大闸蟹的地方，说是阳澄湖的大闸蟹，每年都去买，价格各方面都还可以，蟹个头也比较大的。终于又要到吃蟹的季节了，好开森啊 !
REVIEW9204,-,USER8582,IP5265,4,自己是北方人，喜欢吃烤鸭，鸭王在上海算是烤鸭里面的一个还不错的牌子了，吃过很多次，他们家的烤鸭确实还不错，交通也方便，就是服务真的是越来越差，服务员怎么叫都不过来，有时候加个热水都很乐意的样子...不过，他家的装修也是蛮有特色的...
REVIEW9205,-,USER8583,IP5266,1,说不要套餐，要单点一个饭，服务员说了一大堆，我说就要单点饭就好了，服务员居然对我翻了一个白眼！！！！！什么态度啊！！！上来的时候饭是冷的！！！！
REVIEW9206,+,USER8584,IP5267,5,虽说是在地下的二层，不过这里的装修和环境还是挺好的，食物好吃价钱也不贵。 一人一锅清汤，然后汤底浓淡都是可以自己调的 还有饮料，荤菜，素菜，海鲜一类的，也很多。 牛肉片都是现切的，很干净，很新鲜。
REVIEW9207,-,USER8585,IP5268,4,对这个多喜爱意大利风味冰淇淋的冰激凌一直都是非常的喜欢的哦 平时的话也是很喜欢和朋友一起到这个多喜爱意大利风味冰淇淋来吃好吃的冰激凌的
REVIEW9208,-,USER2446,IP69,5,不错的店。简餐好吃不贵，台湾的风格，健康美味。卡布其诺也是我喜欢的类型。环境简单不失特色。五楼的露台，安安静静的度过一个烟雨蒙蒙的傍晚。也可以选择一群人杀人或者三国杀
REVIEW9209,-,USER8586,IP51,4,和开封菜比起来 ， 到这边觅食 还是不错的， 至少不是油炸的， 比较健康点， 面条上餐速度确实挺快的， 总体还不错。江想想态度很好
REVIEW9210,-,USER8587,IP5269,4,鸭王的环境是很不错的，就是服务员感觉少了点，好像有点忙不过来。菜品还不错，尤其是烤鸭美味可口，片鸭的时候就能闻到一股很香的味道
REVIEW9211,-,USER8588,IP5270,1,服务很差，还在吃饭，就在理台子，椅子和地面的摩擦声音让人根本没有心情吃东西，菜的口味也是一般，刚坐下的时候还看见一位服务员在和顾客吵架，真的是无语了
REVIEW9212,-,USER8589,IP5271,5,老板娘和老板服务非常好，值得大家去选购，做生意非常诚信，里面东西味道很好，真的是物美价廉，过两天还要去采购
REVIEW9213,+,USER8590,IP58,5,好吃的面，他家的面条很有嚼劲，我最喜欢吃他家的私房鲜茄半筋半肉面，酸酸的一点也不辣，但却特好吃！服务员顾存芳小姑娘服务态度很不错！！！！
REVIEW9214,-,USER8591,IP2844,5,地方宽敞 装饰不错 东西味道也好 恩服务员蛮认真的我差点忘了车票还好，服务员提醒了
REVIEW9215,-,USER8592,IP90,4,订了三桌外vip包房，环境还可以，因为都是玻璃窗所以可以看到对面的大拇指广场，菜就不如人意了，感觉丰收日没有以前做的那么精细了
REVIEW9216,-,USER8593,IP1219,5,"夏天的时候特别流行吃小龙虾，去哪儿都是人，到多晚都有人在吃，味道果真不同凡响‘我吃,我吃,我吃吃吃"
REVIEW9217,-,USER8594,IP5272,3,还挺方便的pizza小站，比较必胜客个算，因为还是挺容易满20的，就不用送的费用了，而且觉得作为工作餐也比较实惠。
REVIEW9218,-,USER8595,IP5273,2,帮别家公司陪标于是人家中午在这里请客吃饭。我不喜欢吃烤鸭。一股鸭屎味Σ( ° △ °|||)︴  而且同行其他两人都是男的以至于一桌子都是 肉！！！没有绿叶菜会死星人好么！！！！服务态度也是 哎 也就开在这种地方才有人来吃商务餐！自己花钱来吃的必是傻逼！！！
REVIEW9219,-,USER6886,IP5274,3,性价比不错，点了雪梨汁，适合咳嗽喉咙痛的时候喝上一杯，蛮不错的小店
REVIEW9220,+,USER8596,IP135,5,融创意灵感和制陶乐趣于一体的地方。步入店内，就像走进了自己的温馨小窝，柜子上放满了学员的作品，各种好看。老师指导认真，耐心让人钦佩。
REVIEW9221,-,USER8597,IP5275,5, 这家餐饮店真的很不错！！我今天才到那里吃过！！！在网上看到了 顺便评比下！！！我以前去过好几家店都没这的好吃！！下次一定介绍朋友来！！
REVIEW9222,-,USER8598,IP5276,4,味道很赞，尤其喜欢烤鸭酱汁，味道咸甜，蘸上烤鸭，皮脆肉嫩十分好吃
REVIEW9223,+,USER8599,IP1875,5,和丰楼去的最多了还是城隍庙那家啊·这次和家人一起去世博会观光了一次·人山人海·午饭我们去的还是和丰楼分店·听说还是代表上海的豫园去的唯一一家美食店啊·说到他家我最喜欢吃的就是酱汁田螺和小笼了·每次去都会点上一份啊·真的非常美味啊·
REVIEW9224,+,USER8600,IP2755,5,下了火车对面就是康师傅， 蛮饿的所以就进去了，上菜速度蛮快的，金牌牛肉面套餐，有几块大大的肉，挺满足！肉炖的很酥烂  套餐里面的配菜，木耳和黄瓜，都很好吃
REVIEW9225,-,USER8601,IP5277,5,装潢很清新，感觉地中海情调扑面而来。喜欢他们家的猪肋骨，我比较喜欢吃肉，如果你自认为胃口较大的话，推荐：地中海风情 这道菜
REVIEW9226,-,USER8602,IP5278,4,这家奶茶挺好喝的，貌似开在人民广场挺久的了，生意都被沿街的COCO抢走了，这次看到千品上有团购买了一份，说实话还真挺好喝的，于是回家准备再团一份，没想到活动已经结束了，没劲~
REVIEW9227,-,USER8603,IP5279,4,刚开店的时候去的 是爸爸朋友开的 然后给了包房 两件连起来的那种 两边打开还是很不错的 而且碗筷也很嗲 但是貌似现在越来越少人去了。。。
REVIEW9228,+,USER8604,IP1830,5,好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃
REVIEW9229,+,USER8605,IP74,5,口感好 牙齿好喜欢哦 嘿嘿  不知道什么时候可以出新品超爱吃那里的鸭舌 哈哈哈哈 虽然有点小贵 但还是值滴 强力推荐 推荐
REVIEW9230,-,USER8606,IP5280,4,其实吃的是徐家汇的那家，可惜大众点评上好像唯独没有那家，那我就随便挑一家来写好了。是请亲戚吃饭的，味道各方面都不错，服务员都穿得像格格似的，以后再来
REVIEW9231,-,USER8607,IP5281,4,牛肉粉 ，鸡扒饭不错，不明白为什么都说淡……我感觉正好，那么咸对身体也不好，也算去了两次了，老板送了杯可乐，不错～不过店面有点小
REVIEW9232,+,USER8608,IP1302,4,点评就可以半价！于是我们就来点评了。。。。。。。。。。。。。
REVIEW9233,-,USER8609,IP774,4,上次来公司做过试吃，试吃的那个蛋糕还不错，口感很好。公司买了些卡发给我们，前几天叫老公拿卡定了个雪域牛乳味道浓郁，入口即化，芝士口感绵密。服务态度也很好的，免费送货上门但是就是不能确定时间一天都在等蛋糕了。
REVIEW9234,+,USER8610,IP19,5,晚上去丰收日联洋店参加同学的婚礼，也比较喜欢吃宁波菜，菜肴口味好，服务态度也好
REVIEW9235,+,USER8611,IP431,5,总是去鸭王吃饭，今天去人好多啊，是过节的缘故吧，没选好日子，不过菜的味道还是没变，服务也很不错的，热情，周到，有求必应，我们全家都吃的很开心，，
REVIEW9236,+,USER8612,IP197,5,还算是蛮高级的地方，~环境不用说，而且可以说是个真正喝好茶的地方  会品、懂茶的人去是蛮好的，不要浪费了好茶。  个人推荐红茶和水仙。
REVIEW9237,+,USER8613,IP212,5,喜欢他们家的产品就和喜欢他们家的服务员一样，热情、大方、周到，陈纹纹和顾存芳那一如既往的服务态度我相信会赢得更多的顾客
REVIEW9238,-,USER8614,IP5282,3,整体环境不错，但是味道实在一般，不知道是当时自己当时没有食欲还是什么原因，感觉没有想象中的好吃，不过有一个凉菜还不错（忘记名字了），只记得是甜甜的霉干菜；然后鸭汤的味道真的还不错，我忍不住喝了三碗，其他的菜基本上就没有什么记忆了。  点了一个什么财神鱼，味道有点咸，鱼的鲜味完全没有出来，失败……
REVIEW9239,-,USER8615,IP357,4,包房太小了，十几个人坐着都挤死了，还说那是最大的桌子，吃了两千多块，不算多，但是也感觉没什么菜，就一个牛气冲天还算有印象
REVIEW9240,+,USER8616,IP489,5,我现在在海王大酒店享用美食(⊙o⊙)，好好次哦！表妹过生日摆了八桌，在海王大最高层，抬头就可以看到漂亮的大花吊灯，太裤爱啦！菜的味道还是不错的，特别是那道跳舞的茄子，嘿嘿，名字好听吧，次起来更好 ！服务员都挺热情的，给我宝宝搬baby凳，倒开水.........不岗了，不岗了，点心来喽！下次宝宝生日再过来次次和大家分享更多。
REVIEW9241,-,USER8617,IP357,4,还在外面等位了，生意还是蛮好的，口味一般，个别菜偏油腻也偏咸，虽说是冷菜，但分量确实少的可怜，热菜有些也很少，其他还可以
REVIEW9242,+,USER3917,IP468,5,这家饭店去了好多次了，饭店不大，但很干净，老板人很客气的，崇明红烧羊肉终于开吃了，想吃了好多次了，他家的红烧羊肉去年就吃过的，羊肉好，烧的味道也好，不肥也不腻，老板说饭店里的羊肉是他亲自烧，做红烧羊肉都有讲究的，不是每家人家做的都好的，呵呵。 他们家的白斩鸡也很好吃的，说是都是农家桔园鸡，老板家有很多很多桔园了，怪不得哦！赞一个！还说等桔子熟了，请我们去采桔子了。 他们家好吃的倒是蛮多的，豆腐衣包子，茄子饼，还有很大很大的长江鲈鱼，味道都很好，哈哈！下次还来。
REVIEW9243,+,USER8618,IP67,5,淮扬菜味道很地道，经理介绍说是给周恩来烧淮扬菜的名厨的徒弟，很喜欢一锅鲜的味道，回去研究一下，怎么感觉有南姜的味道，有意思哩！
REVIEW9244,-,USER8619,IP5283,4,"很不错的小店,感觉是年轻人开的,还比较认真经营,也感觉比附近其它的干净许多. 食物比较清爽,没有地沟油的疑虑. 面是手工面,除了茄香打卤面感觉浇头一般,其它都还不错. 希望小店能坚持下去,多开发更好吃的菜色。"
REVIEW9245,+,USER8620,IP1140,5,朋友请客的，之前就吃过几次了，每次感觉都蛮好的，每次都会点红烧肉，肥而不腻，回家试过怎么也烧不出这种味道，唉唉，只能去店里吃啦
REVIEW9246,-,USER8621,IP5284,5,很地道的宁波菜，很喜欢，最主要是服务很好，让人有宾至如归的感觉。是和几个朋友一起去尝鲜的，主要是口味比较适合，所以消费的就多了，呵呵。
REVIEW9247,+,USER8622,IP1891,5,蛮好的一个地方，有两层楼面。朋友聚会，买礼品送人都是很很不错的选择。
REVIEW9248,-,USER8623,IP1550,4,团购来的，价格呢是很优惠，就是牛筋啊实在多了点吧，总体还可以
REVIEW9249,+,USER8624,IP5217,5,"偶然发现的一家小铺 么想到同事同学之间一问 住那里附近的大多都知道 肉粽的肉超大 赤豆粽也属于重赤豆 虽然不能说是我吃过的粽子里最好吃的 但至少也是前三名的 然后 再论性价比的话 绝对可以排名第一了 那么大的肉粽 居然只有三块五 巨大的两块肉 而且瘦肉居多 配上一块小小的肥肉 已经完全把油花渗人了糯米之中 不象平日吃到的有些粽子虽然美味 却只能靠大块肥肉来渗出油花 瘦肉少 吃起来自然不过瘾 他们家的真是过瘾又好味啊！ 赤豆的平日不爱 ,仍属于很赞的 重赤豆 酥烂香甜 很推荐！关键是只要两块哎！还有比这更便宜的吗？"
REVIEW9250,+,USER8625,IP1260,5,同学在那边工作，一直在班级说花神很棒，所以就来了，她推荐的薄荷香草星冰乐，口感真的是 绝美，哈哈哈，她亲自做的，量也很多哦，很喜欢
REVIEW9251,-,USER8626,IP5285,1,看在烤鸭还行的份上忍着吃完 奇怪服务员都是哑巴吗 不说话啊 不高兴服务可以回家啊 没有配的黄瓜丝 要了两块一份量基本就是卷一个饼 无语 葱丝里有爬虫 说买单一个女的头也不回说叫服务员
REVIEW9252,-,USER8627,IP5286,5,家附近新开的一家烧烤店，味道暴好吃！难怪之前路过店里人很多，今天忍不住过去试了下，推荐他们家的五花肉，很好吃，有点类似金针菇培根卷那种样子，外脆里嫩，吃了还想吃。这家店感觉还蛮干净的，服务员端上来的盘子都是用锡纸铺过的，还给碗筷，态度也很温和的那种。推荐给南翔想吃夜宵的朋友可以来试试。
REVIEW9253,-,USER8628,IP5287,4,学校边上 很近。。同学聚餐总是吃这家。。美食街上这家味道比较好，也干净。东西其实 也差不大多。。。 吃完散步回学校 也就一刻钟 二十分钟。。 冬天总是很馋的想吃火锅。。可惜散伙饭没有在这家。。。南汇几个大学肯定都是在那里吃的生意很好
REVIEW9254,+,USER8629,IP5288,5,一家非常高档的西餐厅呢，环境雅致，是情侣约会的好地方呢，我和LG经常在这里吃饭， 【风干火腿披萨】是我的大爱，pizza烤的特别入味呢，喜欢啊~ 而且服务也是很好的，这里外国人也挺多的~
REVIEW9255,-,USER8630,IP5289,3,最近比较喜欢吃川菜，挺让我满意的，总体来说很好然后再吃莴笋，饮料哈贵，水煮鱼很不错，西施玉米是吃个新鲜，口味不算很辣，流动性是蛮慢的，和其他川菜馆差不多。
REVIEW9256,+,USER8631,IP3819,5,店感觉蛮特别的 每个月来都可以欣赏到不同画家的画，一部分是餐厅和画廊融合在一起，另一部分是餐厅和酒吧融合在一起，这里另有68元套餐 韩国牛肉色拉 法式南瓜汤 香草肉酱天使面 。和88元套餐 新鲜三文鱼色拉配特制酸奶汁 香煎猪排配焦糖苹果 梅子千层酥
REVIEW9257,+,USER8632,IP5290,4,"口味不错的菠萝水果捞，很给力的，刚做好端上来看着都快流口水了,吃起来爽滑鲜香,每次到这里来总要买的，它家的鲜榨果汁也是很不错的."
REVIEW9258,+,USER8633,IP58,5,很不错的一家面，很喜欢来他家吃，很有温馨感！！！面很有嚼劲，汤也很美味，环境也不错！最好的是这里的服务，服务员顾存芳服务最棒！！！
REVIEW9259,+,USER8634,IP1949,5,收到朋友的短信，上面写的“新华路179号”，找到的好久才找到的，不过地方真不错，很私密的一幢老洋房，刚进门就听到服务员热情的问候声，告诉了他们包房的名字，马上就带我们进去了，哈哈……一会儿接到朋友的消息说是用餐增加了三个人，服务员知道后马上帮我们把一切都安排好了，开始还担心地方会不会不够大，坐下去以后感觉一点也不挤，而且一张大桌子很热闹的，整个用餐以淮扬菜为主，大家都吃的很开心的…… 值得再去的地方！
REVIEW9260,-,USER8635,IP5291,4,锅贴味道不错的～刚开业还买一两送一个，不过会东西会小只一点，活动结束以后就变大了，味道依旧好。好象是几个年轻人开的，很小个店面，每天都要排队～
REVIEW9261,-,USER4727,IP2159,5,第一次团购去的，吃的是番茄味的，感觉没有想象中的好，不过小凉菜木耳倒是让我印象深刻。这次去就换了个拌面尝了尝，感觉挺不错的，而且服务也很好特别是叫小顾的服务很好
REVIEW9262,+,USER8636,IP2820,5,超级不错的一家餐厅呢，自己特别的喜欢啊，当然最棒的是西班牙果酒，味道独特，而且度数也不深，口感非常的好啊，而且猪肋排做的相当的不错的，特别的好吃~
REVIEW9263,+,USER8637,IP380,5,第一次来这一家吃饭，服务态度很好，还有这金牌麻辣牛肉面特别让人回味无穷
REVIEW9264,+,USER8638,IP62,5,去就是为他家的服务去的，他们家我去过很多次的，服务是老好的。请客吃饭是绝对不会难为情的。。。向大家推荐推荐，我们还是会常去的。
REVIEW9265,-,USER8639,IP5292,4,我发现这个一品烧烤的烧烤的味道还是非常的不错的哦，经常的跟几个朋友一起到这个一品烧烤来吃吃东西，喜欢这个一品烧烤的感觉的啦！
REVIEW9266,-,USER8640,IP3671,5,不光我喜欢这里，在这里喝了一次下午茶，朋友也是一口赞扬，德式风格的房子，深受广大华人的喜爱，特别是这里的芝士蛋糕很地道，还有绿茶饼，之前吃过很多家的，还属这儿的最受欢迎。
REVIEW9267,+,USER8641,IP363,3,锅贴真心不错。汤水足                                         。
REVIEW9268,-,USER8642,IP5293,4,包房需要预订，海鲜满新鲜的，就是环境一般，菜做的都还蛮好吃的！请人吃饭性价比高！
REVIEW9269,-,USER8643,IP5294,1,店是新开的 人少 点了一份牛肉粉 快吃完了发现一块指甲盖大小的虾壳 我可没点和虾有关的任何食物！不会再去。
REVIEW9270,-,USER8644,IP520,4,听说，还没去过，下次去试试环境和感觉，里面食物的口感，这种应该需要很多人去才会很HIGH吧。。。。。
REVIEW9271,-,USER8645,IP5295,1,这家康师傅面店是所有分店中面最难吃且服务态度最差的！不得不点评一下。 可能是因为开在人流集中的火车站的关系吧，请的服务员态度相当恶劣，我和朋友点了好几个套餐，结果算错总价还不承认，和他说明的时候还一脸不耐烦的样子好像人家欠他钱一样，拜托搞搞清楚，是你欠我们好不好！ 面下得很烂，完全没有嚼劲，上面的浇头也少得可怜，青菜还是生的，麻烦不用那么省煤气吧！ 另外的饭也是外面微热里面还凉的，一吃就知道是用微波炉反复加工的。 非常郁闷的一次用餐经历，以后坚决不去了！
REVIEW9272,+,USER8646,IP135,5,"感觉很好,这里可以让你什么也不想,就可以领略到作为一个最具活力的城市带给你的安静,这里的乐趣在于很安静,可以忘记所有"
REVIEW9273,-,USER8647,IP1184,5,他家有套餐，经常去吃，因为我们公司就在他家的楼上，所以比较方便，菜很丰富。够三个人吃，服务也是不错，很有长进的，希望能够更加的好。。。。。。。。
